reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,country,bank,app_id
61891c57-eaa8-483d-b040-f512d46fe748,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ότι νάνε από πού να αρχίσω και που να τελειώσω ότι χειρότερο,1,0,6.4.4 (2024071501),2026-03-30 18:41:09,"Καλησπέρα σας! Κατανοούμε τη δυσαρέσκειά σας. Για να μπορέσουμε να σας βοηθήσουμε πιο συγκεκριμένα, θα χρειαστούμε περισσότερες πληροφορίες για το θέμα που αντιμετωπίζετε. Μπορείτε να μας στείλετε μια σύντομη περιγραφή στο mobilebanking@nbg.gr, ώστε να το δούμε μαζί.",2026-03-31 15:52:25,6.4.4 (2024071501),Greece,NBG,mbanking.NBG
d94159f1-e80c-477a-af5d-88a592121e62,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Είναι πολύ Καλή η εφαρμογή μπράβω,5,0,10.1.29,2026-03-30 12:54:19,Σας ευχαριστούμε! Τα σχόλιά σας μας δίνουν ώθηση να γινόμαστε συνεχώς καλύτεροι.,2026-03-30 16:04:13,10.1.29,Greece,NBG,mbanking.NBG
0d62567c-2afe-40df-90f1-3e35c02f1c6e,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Χαλια εξυπηρέτηση.,1,1,10.1.29,2026-03-30 12:39:13,"Καλησπέρα σας. Λυπούμαστε που η εμπειρία εξυπηρέτησης δεν ήταν η αναμενόμενη. Θα θέλαμε να καταλάβουμε τι συνέβη, ώστε να σας εξυπηρετήσουμε καλύτερα. Μπορείτε, αν θέλετε, να μας στείλετε περισσότερες λεπτομέρειες στο mobilebanking@nbg.gr.",2026-03-30 16:03:46,10.1.29,Greece,NBG,mbanking.NBG
db8f7e26-edea-4d6d-b758-aa46694ca225,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,πολυ κακη εφαρμογη. δεν εμφανιζει τους λογαριασμους. χρειαζεται βελτιωσεις,1,0,10.1.29,2026-03-30 11:10:29,"Σας ευχαριστούμε που μοιράζεστε μαζί μας την εμπειρία σας. Θα θέλαμε να καταλάβουμε περισσότερα για το λόγο που δεν εμφανίζονται οι λογαριασμοί, ώστε να σας βοηθήσουμε άμεσα. Παρακαλούμε στείλτε μας περισσότερες λεπτομέρειες και screenshot στο mobilebanking@nbg.gr
. Εργαζόμαστε συνεχώς για τη βελτίωση της εφαρμογής.",2026-03-30 16:02:50,10.1.29,Greece,NBG,mbanking.NBG
a5ce632a-d85b-4d91-a044-23be981f4da4,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No face Id,5,0,10.1.29,2026-03-30 10:22:04,"Thank you for your review! We’re glad to hear you’re having a positive experience.
If you’re experiencing any issues with Face ID, please make sure it’s enabled in both your device and app settings. If you need assistance, we’re here to guide you.",2026-03-30 11:40:30,10.1.29,Greece,NBG,mbanking.NBG
a325f8c6-e469-4d53-8079-8d0d0ed2d8f7,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,απαίσια τράπεζα και εφαρμογή πάρα πολλά firewalls και καθυστερήσεις χωρίς λόγο,1,0,,2026-03-30 07:07:31,"Λυπούμαστε για την εμπειρία που έχετε με την εφαρμογή μας. Τα μέτρα ασφαλείας εφαρμόζονται για την προστασία των συναλλαγών σας, θα θέλαμε όμως να εξετάσουμε το θέμα πιο αναλυτικά για να καταλάβουμε το ζήτημα που αντιμετωπίζετε. Αν το επιθυμείτε, μπορείτε να μας στείλετε λεπτομέρειες στο mobilebanking@nbg.gr",2026-03-30 16:01:30,,Greece,NBG,mbanking.NBG
3dab8b45-92d9-43a6-b744-bb4f46b89c5b,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Δεν υπαρχει χειροτερη τραπεζικη εφαρμογη στην Ελλαδα. Αθλια υποστηριξη. θελεις να αλλαξεις τους κωδικους σου λεει σου στελνω μυνημα στο κινητο το οποιο ποτε δεν ερχεται. αφηστε το χωρις αλλαγη κωδικου ανα εξαμηνο αφου δεν μπορειτε να το εξυπηρετησετε. Η ασφαλεια χρειαζεται και την καταλληλη τεχνικη υποστηριξη. 100 χρονια πισω,1,2,10.1.29,2026-03-29 23:10:03,"Ευχαριστούμε για το σχόλιό σας. Λυπούμαστε για την αναστάτωση σχετικά με τη διαδικασία αλλαγής κωδικών. Η ασφάλεια είναι προτεραιότητά μας, ωστόσο θέλουμε να λειτουργεί ομαλά για εσάς. Παρακαλούμε στείλτε μας περισσότερες λεπτομέρειες στο mobilebanking@nbg.gr ώστε να το εξετάσουμε και να σας βοηθήσουμε.",2026-03-30 16:13:15,10.1.29,Greece,NBG,mbanking.NBG
3906bc60-5bc6-463a-96cd-33f3a7089869,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Δε μπορείς να κάνεις ενεργοποίηση κάρτας μέσω web banking... Δεν έχω λόγια,2,0,10.1.29,2026-03-29 21:23:45,Καλησπέρα σας! Βελτιώνουμε συνεχώς την εφαρμογή και τις υπηρεσίες μας. Η δυνατότητα ενεργοποίησης κάρτας θα προστεθεί σύντομα σε μελλοντική αναβάθμιση.,2026-03-31 16:27:13,10.1.29,Greece,NBG,mbanking.NBG
376af7e0-c300-4d91-bafe-c6614a600d3f,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"χάλια μαύρα . ούτε μεταφορά χρημάτων γιατι προκύπτει ""σφαλμα με το OTP"" ούτε έγγραφο μπορώ να ανεβάσω για επικαιροποίηση διεύθυνσής. πάντα προβλήματα , σε αντίθεση με άλλες",1,9,10.1.29,2026-03-29 20:46:27,"Καλησπέρα σας! Για τα ζητήματα που αναφέρετε με το OTP και την υποβολή εγγράφου, θα χρειαστεί να μας στείλετε μια σύντομη περιγραφή και screenshots των σφαλμάτων στο mobilebanking@nbg.gr, ώστε να τα διερευνήσουμε πιο συγκεκριμένα.",2026-03-31 15:47:00,10.1.29,Greece,NBG,mbanking.NBG
34d6216d-ed4e-4a4b-8258-96c1d8a2e647,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Άψογη εφαρμογή,5,0,10.1.29,2026-03-29 20:43:18,Σας ευχαριστούμε! Τα σχόλιά σας μας δίνουν ώθηση να γινόμαστε συνεχώς καλύτεροι.,2026-03-30 11:25:16,10.1.29,Greece,NBG,mbanking.NBG
2556e9cb-8820-4ea1-8e54-50ca33bd47da,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,κάθε φορά που μπαινω στην εφαρμογή ζητάει αλλαγή fast pin,1,0,10.1.29,2026-03-29 18:08:46,Καλησπέρα σας! Γνωρίζουμε το θέμα που αναφέρετε με την επαναλαμβανόμενη αλλαγή fast pin σε ορισμένες περιπτώσεις. Ετοιμάζεται ήδη διορθωτική έκδοση και θα σας ενημερώσουμε μόλις είναι διαθέσιμη. Κατανοούμε την αναστάτωση και σας ζητούμε συγγνώμη.,2026-04-02 14:20:58,10.1.29,Greece,NBG,mbanking.NBG
c0e9d8b2-7175-4de4-b51c-66f52ea71367,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ενώ λαμβάνουμε email απο την τράπεζα οτι καταργούνται οι ειδοποιήσεις με email, δεν λειτουργούν και οι ειδοποιήσεις στην εφαρμογή.",4,0,10.1.29,2026-03-29 17:13:18,"Σας ευχαριστούμε για την αξιολόγησή σας! Λυπούμαστε που αντιμετωπίζετε αυτό το θέμα με τις ειδοποιήσεις. Μπορείτε να επικοινωνήσετε μαζί μας στο mobilebanking@nbg.gr (ονοματεπώνυμο, κινητό, περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) ώστε να σας καθοδηγήσουμε και να βρούμε λύση.",2026-03-30 11:43:07,10.1.29,Greece,NBG,mbanking.NBG
50af5bca-3498-486c-ac0c-becccd015bcb,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Όλα καλά και ωραία,5,0,10.1.29,2026-03-29 13:05:49,Ευχαριστούμε για την αξιολόγηση! Χαιρόμαστε που η εφαρμογή ανταποκρίνεται στις προσδοκίες σας.,2026-03-30 11:25:38,10.1.29,Greece,NBG,mbanking.NBG
894bfd9b-301b-4b50-a846-f6dff953aa9a,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"παρα πολυ κακή εφαρμογή. κολλάει συνέχεια, δεν εμφανίζει το λογαριασμό, δεν επιτρέπει συναλλαγές. κ για να επικοινωνήσεις τηλεφωνικά με την τράπεζα? Καλή τύχη... ότι χειρότερο.",1,4,10.1.29,2026-03-29 01:59:12,"Καλησπέρα σας! Για τα ζητήματα που αναφέρετε (κολλήματα, μη εμφάνιση λογαριασμού, συναλλαγές), θα χρειαστούμε περισσότερα στοιχεία για να το διερευνήσουμε στη δική σας περίπτωση. Παρακαλούμε στείλτε μας μια σύντομη περιγραφή στο mobilebanking@nbg.gr, ώστε να το δούμε μαζί.",2026-03-31 15:35:38,10.1.29,Greece,NBG,mbanking.NBG
105778e1-d46c-4577-9c5b-759b7f30e609,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Κολλάει κάνει περίεργα όπως να μην μπορείς να μεταφέρεις χρήματα στους λογαριασμούς σου να στείλεις χρήματα βγάζει σφάλμα. αν μπορούσα θα έβαζα μείον ένα αστέρι,1,1,10.1.29,2026-03-29 00:11:02,"Καλησπέρα σας! Για τα ζητήματα που αναφέρετε με τις μεταφορές και τα σφάλματα, θα μας βοηθούσε να μας στείλετε μια σύντομη περιγραφή (π.χ. σε ποιο βήμα εμφανίζεται το σφάλμα) στο mobilebanking@nbg.gr, ώστε να το διερευνήσουμε πιο συγκεκριμένα.",2026-04-02 17:00:56,10.1.29,Greece,NBG,mbanking.NBG
5b6bd3c0-6cf5-4aa6-a68f-b862683bd506,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,το τελευταίο διάστημα όταν παω να κάνω μεταφορα χρημάτων Μ βγάζει σφαλμα και με πετάει εκτός e baking...κατά αλλά είμαι πολύ ευχαριστημένος εύκολη χρήση ...,4,0,10.1.29,2026-03-28 23:50:16,"Σας ευχαριστούμε για το σχόλιό σας. Λυπούμαστε για το σφάλμα στις μεταφορές. Για να σας βοηθήσουμε καλύτερα, παρακαλούμε στείλτε μας περισσότερες λεπτομέρειες και ένα screenshot του σφάλματος στο mobilebanking@nbg.gr",2026-03-30 11:46:51,10.1.29,Greece,NBG,mbanking.NBG
57283db9-d63f-4efd-9152-44725750cf59,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Τι θα γίνει επιτέλους με αυτήν την εφαρμογή θα την φτιάξετε ποτέ;10 φορές την ημέρα ξαναπερναω τους κωδικούς και όταν πάω να μπω είτε με pin είτε με δακτυλικό αποτύπωμα όλο κάτι πήγε στραβά.και πάλι από την αρχή είναι πάνω από 3 μήνες αυτό το πρόβλημα,1,11,10.1.29,2026-03-28 17:29:36,"Καλησπέρα σας! Κατανοούμε τη δυσκολία που αντιμετωπίζετε. Δεδομένου ότι χρησιμοποιείτε την τελευταία έκδοση, θα θέλαμε να το δούμε πιο συγκεκριμένα για τη δική σας περίπτωση. Θα χρειαστούμε να μας στείλετε μια σύντομη περιγραφή με τα στοιχεία σας στο mobilebanking@nbg.gr, ώστε να το διερευνήσουμε.",2026-03-31 15:32:50,10.1.29,Greece,NBG,mbanking.NBG
f5d446f4-5ce2-43b5-9330-d3e6744c7f74,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Κανένα πρόβλημα μέχρι τωρα, θα ήθελα να εχω επιλογή να απενεργοποιήσω τον AI βοηθό ειναι καπως ενοχλητικός. Επίσης, για να μην περνώ τηλέφωνο. Σκοπεύω να αλλάξω το λειτουργικό στο κινητό μου και απο Android να βάλω GrapheneOS, θα λειτουργεί κανονικά η εφαρμογή μετα?",3,0,10.1.28,2026-03-28 17:01:01,"Καλησπέρα σας! Μπορείτε να απενεργοποιήσετε την ψηφιακή βοηθό «Σοφία» από Προφίλ → Ρυθμίσεις → AI βοηθός. Όσον αφορά το GrapheneOS, δεν υποστηρίζεται επίσημα, οπότε δεν μπορούμε να εγγυηθούμε την ομαλή λειτουργία της εφαρμογής σε αυτό το λειτουργικό.",2026-04-02 16:37:38,10.1.28,Greece,NBG,mbanking.NBG
740982b7-0422-4f2d-aeb3-08bb82208d46,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,οκ,5,0,10.1.29,2026-03-28 16:09:13,Ευχαριστούμε πολύ για το feedback!,2026-03-30 11:25:52,10.1.29,Greece,NBG,mbanking.NBG
ee347c7f-2c33-403b-b80f-9d64bee57ae5,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Αξιόπιστη και εύκολη,5,0,10.1.29,2026-03-28 15:05:11,Καλησπέρα σας! Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση 😊,2026-04-02 17:01:13,10.1.29,Greece,NBG,mbanking.NBG
23a54204-6d7b-4937-abf0-d54ca7950ef7,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Εξαιρετική εφαρμογή !,5,0,10.1.29,2026-03-28 14:53:14,Σας ευχαριστούμε! Τα σχόλιά σας μας δίνουν ώθηση να γινόμαστε συνεχώς καλύτεροι.,2026-03-30 11:26:04,10.1.29,Greece,NBG,mbanking.NBG
da61b6ce-6486-4b31-90c3-0aed883eef5a,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Με το καινούργιο κινητό RED ME NOTE 14PRO+ Kατ, επανάληψη βάζω τους κωδικούς πρόσβασης κλπ. και ενώ γίνεται η σύνδεση με το i banging μετά από 2-3 χρήσεις μπλοκάρει μη ανταποκρίνοντας ούτε στο δακ. αποτύπωμα ούτε στο 4 ψηφίο κωδικό. Το προηγούμενο κινητό ήταν το RED NOTE 12 28/ 03/2026 Δυστυχώς μετά από αλλεπάλληλες απεγκαταστάσεις το πρόβλημα παραμένει.",1,12,10.1.21,2026-03-28 12:54:25,Καλησπέρα σας! Γνωρίζουμε το θέμα που αναφέρετε με τη σύνδεση και τη μη ανταπόκριση fast pin/βιομετρικών σε ορισμένες συσκευές. Ετοιμάζεται ήδη διορθωτική έκδοση και θα σας ενημερώσουμε μόλις είναι διαθέσιμη. Κατανοούμε την αναστάτωση και σας ζητούμε συγγνώμη.,2026-04-02 17:03:05,10.1.21,Greece,NBG,mbanking.NBG
1e939952-0f4f-454c-b901-8d1256a5540e,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Εφαρμογή φιλική προς τον χρήστη με πολλές λειτουργίες διαθέσιμες.,5,0,10.1.29,2026-03-28 12:45:10,Καλησπέρα σας! Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση 😊,2026-04-02 17:01:24,10.1.29,Greece,NBG,mbanking.NBG
b8df448b-6b50-4f67-abf6-06881d5bd8cb,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Πολύ ωραία εφαρμογή!,5,0,10.1.29,2026-03-28 09:58:32,Σας ευχαριστούμε για το σχόλιό σας! Χαιρόμαστε που όλα λειτουργούν όπως πρέπει για εσάς.,2026-03-30 11:26:18,10.1.29,Greece,NBG,mbanking.NBG
09fe692a-05b4-46ac-9198-7fea8b91bdb4,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,τουλάχιστον βάλτε την κατάργηση των λογαριασμών μέσω της εφαρμογής να μην χρειάζεται να κλείνουμε ραντεβού για τέτοια αστεία θέματα,1,0,10.1.29,2026-03-28 09:49:49,Καλησπέρα σας! Ευχαριστούμε για το feedback σας. Προσθέτουμε συνεχώς νέες λειτουργικότητες στην εφαρμογή με στόχο να διευκολύνουμε τέτοιες διαδικασίες στο μέλλον.,2026-04-02 11:25:05,10.1.29,Greece,NBG,mbanking.NBG
49018d53-c954-43e3-aa51-fc2428fb0330,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Αίσχος, άσχετοι καραγκιόζηδες, στο τηλέφωνο το παίζουν και ιστορία οι χλαπάτσες. Μια από τα ίδια και εγώ, κάθε λίγο και λιγάκι μου ζητάει να κάνω ξανα σύνδεση, ξανά 10 otp ξανά ενεργοποίηση τις ειδοποιήσεις, τα fast login και πάει λέγοντας. Έχω γεμίσει το κινητό μου εκατοντάδες άχρηστα sms και viber μηνύματα από την χειρότερη τράπεζα της Ελλάδος. όλες οι άλλες τράπεζες δουλεύουν απροβλημάτιστα.",1,2,,2026-03-28 04:14:25,,,,Greece,NBG,mbanking.NBG
64d22c73-ee90-4309-bb5e-cb9d053456b6,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Δυστυχώς είναι αρκετά δύσχρηστο και εκνευριστικό το app. Δηλαδή αυτά που είναι ""παιχνιδάκι"" να τα κάνεις στην Πειραιώς, εδώ σου βγαίνει η πίστη. Και με στεναχωρεί γιατί κάποτε η Εθνική ήταν η πιο φιλική τράπεζα.",2,4,10.1.29,2026-03-27 23:10:32,"Καλησπέρα σας! Λυπούμαστε που η εμπειρία σας δεν είναι η αναμενόμενη. Εργαζόμαστε συνεχώς για τη βελτίωση της εφαρμογής και τη διευκόλυνση της χρήσης της. Αν υπάρχει κάτι συγκεκριμένο που σας δυσκολεύει, μπορείτε να μας στείλετε περισσότερες πληροφορίες στο mobilebanking@nbg.gr, ώστε να το δούμε μαζί.",2026-03-31 15:29:16,10.1.29,Greece,NBG,mbanking.NBG
bc9e0947-977f-421e-bec0-57174770cdd6,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Πολύ καλό,5,0,10.1.29,2026-03-27 21:19:21,Σας ευχαριστούμε για την αξιολόγηση. Χαιρόμαστε που είστε ικανοποιημένοι από την εμπειρία σας.,2026-03-30 11:30:39,10.1.29,Greece,NBG,mbanking.NBG
37e03d54-9a7c-47f6-b4b3-4b501bd95bbb,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Εξερετικα!!!!!,5,0,10.1.28,2026-03-27 04:37:05,Ευχαριστούμε που είστε μαζί μας! Χαιρόμαστε που σας αρέσει η εφαρμογή.,2026-03-30 11:30:42,10.1.28,Greece,NBG,mbanking.NBG
e6c506db-22a3-4a7c-b0e4-a5ffa6f717b0,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Εξαιρετική..,5,0,10.1.28,2026-03-26 23:25:12,Ευχαριστούμε που αφιερώσατε χρόνο να μοιραστείτε την εμπειρία σας!,2026-03-30 11:31:09,10.1.28,Greece,NBG,mbanking.NBG
40281b7f-6631-414b-ac5e-8e691edb6083,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Από τη μέρα που άλλαξε κάτι στην πληρωμή της πιστωτικής και βγάζει 3D secure κλπ... Δεν μπορώ να καταλάβω ποια δόση πληρώνω.. Δεν βγάζει τέτοιες πληροφορίες,5,0,10.1.28,2026-03-26 23:24:06,"Ευχαριστούμε πολύ για το feedback! Για να σας βοηθήσουμε με τις δόσεις και το 3D Secure, παρακαλούμε στείλτε μας περισσότερες λεπτομέρειες στο email μας mobilebanking@nbg.gr, ώστε να σας καθοδηγήσουμε σωστά.",2026-03-30 11:52:34,10.1.28,Greece,NBG,mbanking.NBG
b9b95b20-96f5-41b0-96c8-833ebf947433,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Με την τελευταία ενημέρωση δεν εγκρίνει τις συναλλαγές με fast pin και βγάζει erorr συνεχώς. Ουσιαστικά δεν μπορείς να κάνεις καμιά μεταφορά. φτιάξτε για να μπορούμε να δουλέψουμε.,1,13,10.1.29,2026-03-26 22:26:20,"Καλησπέρα σας! Για να διερευνήσουμε πιο συγκεκριμένα το θέμα με τις εγκρίσεις συναλλαγών μέσω Fast Pin, θα χρειαστούμε να μας στείλετε μια σύντομη περιγραφή και τα στοιχεία σας στο mobilebanking@nbg.gr, ώστε να το δούμε μαζί.",2026-03-31 15:18:15,10.1.29,Greece,NBG,mbanking.NBG
6f101f12-ef1d-4a71-b198-92f05593825e,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Εσεις μπορεί να απολογίστε και να ζητάτε συγγνώμη για την αναστατωση,αλλα εμείς γινομαστε ρεζίλι στις αγορες μην μπορώντας να πληρώσουμε με την προβληματική εφαρμογής σας,εν ετη 2023....",5,1,10.1.28,2026-03-26 22:21:09,Καλησπέρα σας. Είμαστε σε διαδικασία επίλυσης του ζητήματος το όποιο και θα λυθεί σύντομα. Ευχαριστούμε για την κατανόηση. Προτείνουμε για να πληρώνετε ανέπαφα από το κινητό σας να προσθέσετε τις κάρτες της Εθνικής στο Google Pay.,2023-01-04 12:35:33,10.1.28,Greece,NBG,mbanking.NBG
29aca5d1-a627-4c7a-9724-fec02c3ae540,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Καλο,4,0,10.1.24,2026-03-25 19:02:29,Ευχαριστούμε πολύ! Συνεχίζουμε να βελτιωνόμαστε για ακόμη καλύτερη εμπειρία.,2026-03-30 11:31:23,10.1.24,Greece,NBG,mbanking.NBG
f5dcec7c-4c0f-4a77-aa6d-9bfa33076f48,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Με την έκδοση 10.1.29 δεν δουλεύει τίποτα.,1,1,10.1.29,2026-03-25 16:06:40,"Καλησπέρα σας και ευχαριστούμε που μοιράζεστε την εμπειρία σας μαζί μας. Αν το επιθυμείτε μπορείτε να μας στείλετε περισσότερες λεπτομέρειες στο mobilebanking@nbg.gr, για να καταλάβουμε καλύτερα τι συνέβη και να μπορέσουμε να σας βοηθήσουμε άμεσα και να βελτιώσουμε την εφαρμογή.",2026-03-30 15:23:36,10.1.29,Greece,NBG,mbanking.NBG
03e7865d-8338-49d4-98ee-b1005b80f7ff,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ευχαριστημένος, άμεση ολοκλήρωση της διαδικασίας.",5,0,10.1.29,2026-03-25 14:17:45,Σας ευχαριστούμε για την αξιολόγηση. Χαιρόμαστε που είστε ικανοποιημένοι από την εμπειρία σας.,2026-03-30 11:31:39,10.1.29,Greece,NBG,mbanking.NBG
