reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,country,bank,app_id
bf84c7aa-6bd6-4f78-bfd6-309f2825b139,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Υπάρχει ένα θέμα με τις πιστωτικές κάρτες. Δεν υπάρχει εξήγηση στις δόσεις (πχ 1η δόση από 5 συνολικά κτλ) δεν υπάρχει υπόλοιπο χρέους, πληρώνεις μια δόση και μετά από 3 ημέρες είναι ακόμη εκεί και την ξαναπληρωνεις ( μου έχει τύχει να πληρώσω 2 φορές την ίδια δόση). Γενικά χάνεις τον λογαριασμό και δεν ξέρεις τι έχεις πληρώσει και τι χρωστάς ακόμη.",4,126,2.12.5-rc1_8270cf42_LIVE,2025-01-14 17:22:45,Οι παρατηρήσεις σας θα ληφθούν υπόψη ως προτάσεις βελτίωσης της εφαρμογής. Για οποιοδήποτε θέμα αντιμετωπίζετε με την εφαρμογή μπορείτε να επικοινωνείτε μαζί μας στο supportebanking@piraeusbank.gr. Ευχαριστούμε.,2025-01-15 08:13:07,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
35252039-2553-437c-ae3e-4a282e61bc2f,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Τελοια,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-14 12:52:37,Σας ευχαριστούμε για το σχόλιο.,2025-01-15 08:08:58,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
5fec29eb-7bd5-4f71-b73b-cce2378745cd,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Φτιάξτε το επιτέλους το ριμαδι. Την μια δεν δέχεται τα βιομετρικά, την άλλη δεν στέλνει προσωρινά πιν, μετά δεν στέλνει μπανερ για έγκριση. Έλεος πια. 100 εφαρμογές έχουμε μόνο με την δικιά σας ασχολούμαι.",1,4,2.12.5-rc1_8270cf42_LIVE,2025-01-14 03:26:00,Για να διερευνήσουμε οποιοδήποτε θέμα αντιμετωπίζετε με την εφαρμογή πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,2025-01-14 09:56:14,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
1d5f48e6-9adf-4a3a-88c1-acb44dfb6866,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Μετά την τελευταία αναβάθμιση δεν λειτουργεί σωστά το βιομετρικό ξεκλείδωμα. Θέλει τον 4ψηφιο.,3,1,2.12.5-rc1_8270cf42_LIVE,2025-01-13 21:26:32,Για να διερευνήσουμε οποιοδήποτε θέμα αντιμετωπίζετε με την εφαρμογή πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,2025-01-14 09:55:57,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
8bb13f1f-3512-48bb-a112-1f702d2a3a2e,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,θέλω να αλλάξω την οδός κι δεν ξέρω πως,4,1,2.12.5-rc1_8270cf42_LIVE,2025-01-13 19:56:37,"Για να επικαιροποιήσετε τα στοιχεία σας επιλέξτε από το Προφίλ>Επικαιροποίηση μέσω eGov-KYC. Πριν ξεκινήσετε την διαδικασία βεβαιωθείτε οτι έχετε ενημερωμένα στοιχεία στο Εθνικό Μητρώο Επικοινωνίας (notify.gov.gr). Εάν εξακολουθείτε να αντιμετωπίζετε πρόβλημα, μπορείτε να επικοινωνήσετε στο supportebanking@piraeusbank.gr. Ευχαριστούμε.",2025-01-14 09:51:55,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
10fb0b50-bd2f-48bf-bd0e-1c8a21b95e41,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Άριστη ηλεκτρονική εξυπηρέτηση,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-13 18:36:13,Σας ευχαριστούμε για το σχόλιο.,2025-01-13 20:43:32,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
4da9d296-380f-49c0-8ac5-39ec05200a74,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Γιατί όταν κάνω αγορές με κάρτα δεν λαμβάνω αμέσως ειδοποίηση ότι έγινε η συναλλαγή?Θα πρέπει να μπαίνω συνέχεια στο app για να βλέπω και όταν εμφανιστεί ?,3,2,2.12.5-rc1_8270cf42_LIVE,2025-01-13 13:12:41,"Για να λαμβάνετε ειδοποιήσεις για τις αγορές και άλλες κινήσεις στους λογαριασμούς ή τις κάρτες σας, μπορείτε να εγγραφείτε στα πακέτα Piraeus Alerts. Θα βρείτε την επιλογή στην αρχική οθόνη της εφαρμογής, επιλέγοντας Υπηρεσίες > Piraeus Alerts. Ευχαριστούμε.",2025-01-14 09:48:30,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
787788e9-7f36-4059-b1a8-72d5399ff211,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Άριστη Εφαρμογή,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-12 22:54:17,Σας ευχαριστούμε για το σχόλιο.,2025-01-13 09:44:13,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
6ff10c82-dcab-47d4-8154-8aff3eb82d1c,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍👍,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-12 21:35:36,Σας ευχαριστούμε για τη βαθμολογία.,2025-01-13 09:44:06,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
0b0c15f5-7a37-4236-94bd-d56aa83e5cc5,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Μέχρι στιγμής δεν έχω βρει κάτι αρνητικό για την λειτουργικότητά του.,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-11 12:29:59,Σας ευχαριστούμε για το σχόλιο.,2025-01-13 09:43:45,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
ef4c1bf9-2743-413e-bf80-f54b79d30b9a,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Απαράδεκτοι,1,1,2.12.5-rc1_8270cf42_LIVE,2025-01-10 21:49:08,"Επειδή η γνώμη και οι προτάσεις σας είναι σημαντικές για την βελτίωση της εφαρμογής, επικοινωνήστε τις προτάσεις βελτίωσης ή οποιοδήποτε πρόβλημα στο supportebanking@piraeusbank.gr. Ευχαριστούμε.",2025-01-13 09:45:16,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
1c0e82ed-0f59-49fc-9a4a-5177442d7fe2,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,τέλειο,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-10 14:16:14,Σας ευχαριστούμε για το σχόλιο.,2025-01-13 09:43:39,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
c3a1385c-ee9e-4af0-8314-1f3b37463bf4,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,θα μπορούσε να λειτουργεί το copy paste.,4,1,2.9.0-rc3_d266da4b_LIVE,2025-01-09 19:26:37,"Αν αντιμετωπίζετε πρόβλημα με τη λειτουργία αντιγραφής-επικόλλησης σε συγκεκριμένο σημείο της εφαρμογής, παρακαλούμε να μας ενημερώσετε με περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr, ώστε να το διερευνήσουμε. Ευχαριστούμε.",2025-01-10 08:38:10,2.9.0-rc3_d266da4b_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
f501aaf0-6bc1-4b44-a471-c4f4185296ac,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Κάθε φορά που προσπαθώ να κάνω κάποια πληρωμή από το κινητό μου με RF μου βγάζει σε ότι ημερομηνία και να βάλω για να γίνει η συναλλαγή ""Αυτή η ημερομηνία δεν είναι εργάσιμη"".",2,2,2.12.5-rc1_8270cf42_LIVE,2025-01-08 21:16:39,Για να διερευνήσουμε οποιοδήποτε θέμα αντιμετωπίζετε με την εφαρμογή πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,2025-01-09 09:30:06,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
f5aa3595-dba7-4ef6-8bbc-222bbadba7a2,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,οκ,4,1,2.10.0-rc2_27962fe3_LIVE,2025-01-08 14:51:02,Σας ευχαριστούμε για τη βαθμολογία.,2025-01-09 09:18:12,2.10.0-rc2_27962fe3_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
f24839a7-7132-4a76-9a90-a522ece6d7b3,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,teleia,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-08 13:21:12,Σας ευχαριστούμε για το σχόλιο.,2025-01-09 09:17:59,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
cdbef37f-ddd7-41ff-aab9-a3ac76ef32e1,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sos ,stop using me,as guinea pig.",2,1,2.5.2-rc1_3cd24f47_LIVE,2025-01-08 12:57:29,"If there’s something specific that has caused this concern, we’d appreciate it if you could share so we can address it directly. Your feedback and suggestions are important for improving the app, please share any improvement suggestions or report any issues at supportebanking@piraeusbank.gr. Thank you.",2025-01-09 09:40:30,2.5.2-rc1_3cd24f47_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
3599b9dd-09ae-471d-b765-bf74efcd9b78,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Αξιόπιστη εφαρμογή!!!,5,0,,2025-01-08 11:53:43,Σας ευχαριστούμε για το σχόλιο.,2025-01-09 09:17:28,,Greece,Piraeus,gr.winbank.mobile.redesign
dc2eb65b-0b54-4cc6-addf-0a49ef2ec6bc,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The Best,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-08 10:21:32,"Σας ευχαριστούμε για το σχόλιο.

",2025-01-08 10:49:13,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
a4887563-d7cb-4f61-bec2-8377f395bb9a,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Είμαι πολύ χαρούμενη όλα τώρα είναι ευκολότερα,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-08 08:12:05,"Σας ευχαριστούμε για το σχόλιο.

",2025-01-08 10:48:55,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
90952e68-c207-4d8d-b398-700f3c84fb9f,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Προσοχη.Όταν την εγκατεστησα, είδα ότι είχε πρόσβαση στην κάμερα !!! Απαράδεκτο. Φυσικά κ της εκοψα την πρόσβαση,κάτι που πρέπει να κάνετε πριν καν την ανοίξετε.",2,2,2.12.5-rc1_8270cf42_LIVE,2025-01-08 02:03:15,"Η εφαρμογή ζητά πρόσβαση στην κάμερα μόνο όταν χρησιμοποιείται κάποια λειτουργία που τη χρειάζεται, όπως η σάρωση εγγράφων ή QR codes. Δεν χρησιμοποιούμε την κάμερα χωρίς τη συγκατάθεσή σας. Η ασφάλεια και το απόρρητο των δεδομένων σας είναι προτεραιότητά μας. Ευχαριστούμε.",2025-01-08 10:52:07,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
1de36247-e957-47e3-8639-b897fd9dd589,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Δεν ξέρω κατά πόσο είναι καλό να εξαρτιώμαστε από ένα smart mobile phone.,5,1,2.12.5-rc1_8270cf42_LIVE,2025-01-07 23:28:34,"Σας ευχαριστούμε για τη βαθμολογία.

",2025-01-08 10:48:49,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
bc6ad8d5-5660-44ac-9655-2078f72d56ff,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Πολύ καλή εφαρμογή!,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-07 21:16:10,"Σας ευχαριστούμε για το σχόλιο.

",2025-01-08 10:48:28,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
1d64f469-de96-450e-8362-fd2c45154c0a,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"αξιοπιστία , συνέπεια, γρήγορη εξυπηρέτηση",5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-07 20:26:56,"Σας ευχαριστούμε για το σχόλιο.

",2025-01-08 10:48:22,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
a071bbc7-13e6-4d03-89cf-697d88b63b96,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Τέλεια,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-07 12:14:51,Σας ευχαριστούμε για το σχόλιο.,2025-01-07 14:20:23,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
35b77d7b-1703-484b-a54f-64481a6f2a0d,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Πάσχει από καταστήματα τα έχουν κλείσει και τα περισσότερα μηχανήματα για αναλήψεις μετρητών δεν υπάρχουν, η όπου έχουμε βρει της περισσότερες φορές ήταν χωρίς να μπορεί κάποιος να κάνει αναλήψης χρημάτων.",4,4,2.12.5-rc1_8270cf42_LIVE,2025-01-06 16:44:56,"Σας ευχαριστούμε για τη βαθμολογία. Κατανοούμε τη σημασία της εύκολης πρόσβασης σε καταστήματα και ΑΤΜ, και εργαζόμαστε συνεχώς για τη βελτίωση της εξυπηρέτησης. Για οποιοδήποτε πρόβλημα αντιμετωπίζετε με την εφαρμογή, μπορείτε να επικοινωνήσετε μαζί μας στο supportebanking@piraeusbank.gr.",2025-01-07 14:20:04,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
6a39f41e-f270-4417-8e79-3db8343b17a7,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,θέλω δυνατότητα περισσότερων προγραμματισμένων συναλλαγών με μια καταχώρηση,2,1,2.12.5-rc1_8270cf42_LIVE,2025-01-06 11:50:54,,,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
528c3adc-1417-4aa3-aa3c-15437198a347,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,πολύ βολικό,5,0,2.12.5-rc1_8270cf42_LIVE,2025-01-06 11:19:39,"Σας ευχαριστούμε για το σχόλιο.

",2025-01-07 09:11:23,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
e10bb8f0-7804-479e-9eef-e26dfb9e42b5,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Έχει λίγες μέρες πάω να συνδεθώ με το αποτύπωμα,φορτώνει ότι πάει να ανοίξει κ στο τέλος δε συνδέεται κ μου βγάζει να βάλω το pin! Ο λόγος? Συν ότι ότι συναλλαγές που κάνεις δε φαίνονται άμεσα στην εφαρμογή ώστε να ξέρεις τι έχεις πληρώσει κ φαίνονται μετά από κάποιες μέρες! Θα πείτε τώρα για τις εργάσιμες μέρες! Στις άλλες τράπεζες δεν είναι έτσι κοιτάξτε να το φτιάξετε,ότι κίνηση γίνεται φαίνεται άμεσα στην εφαρμογή σε άλλες τράπεζες! Άιντε με τις δικαιολογίες σας σε όλα!",1,3,2.12.5-rc1_8270cf42_LIVE,2025-01-06 10:06:56,"Η εφαρμογή εμφανίζει στις ""Πρόσφατες Συναλλαγές"" στην αρχική οθόνη τις συναλλαγές που έχουν εγκριθεί (γκρι εικονίδιο). Όταν η συναλλαγή αποσταλεί από το POS του εμπόρου, ενημερώνεται με το χρώμα της κατηγορίας. Για να διερευνήσουμε περαιτέρω τα ζητήματα που αναφέρετε, επικοινωνήστε μαζί μας στο supportebanking@piraeusbank.gr. Ευχαριστούμε.",2025-01-07 14:04:41,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
117411d9-46de-4f8e-a81c-ea9e3ad21534,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Μου φάγατε 195€ μπράβο χαλάλι σας,5,3,2.12.5-rc1_8270cf42_LIVE,2025-01-05 13:24:26,"Για οποιοδήποτε πρόβλημα αντιμετωπίζετε με την εφαρμογή, μπορείτε να επικοινωνήσετε μαζί μας στο supportebanking@piraeusbank.gr.",2024-12-23 10:26:07,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
8ace6734-3fa0-488d-a0e0-94dd3f81557b,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Η χειρότερη τράπεζα και εφαρμογή. Φτιαχτε τη επιτέλους.,1,1,2.12.5-rc1_8270cf42_LIVE,2025-01-05 12:43:12,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,2025-01-07 12:43:28,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
c413fe09-7758-4a3e-a94a-6d1fa4d8de56,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Είναι πολύ κουραστικό να σου ζητάνε συνεχώς να αλλάζεις κωδικούς και να επικυροποιείς τα στοιχεία σου!,1,2,2.12.5-rc1_8270cf42_LIVE,2025-01-05 01:33:50,"Κατανοούμε τη δυσαρέσκειά σας. Η ανανέωση κωδικών γίνεται για την ασφάλεια των δεδομένων σας, ενώ η Τράπεζα Πειραιώς υποχρεούται να επικαιροποιεί τα στοιχεία των πελατών της ανά τακτά διαστήματα. Εξετάζουμε τρόπους για να κάνουμε αυτές τις διαδικασίες πιο εύκολες και γρήγορες, διατηρώντας υψηλά επίπεδα ασφάλειας. Ευχαριστούμε.",2025-01-07 12:43:18,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
4c55cb8d-120e-48c8-ba28-f4178c5ca5e9,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Κάθε ενημέρωση και καινούριο πρόβλημα. Ένα αστέρι γιατί δεν έχει επιλογή για κανένα.,1,3,2.12.5-rc1_8270cf42_LIVE,2025-01-04 22:27:09,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,2025-01-07 12:11:17,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
51e275c9-7578-48c6-8881-b23a0a0f33dc,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Καλή,5,0,2.5.1-rc2_2d070a4d_LIVE,2025-01-04 12:42:58,"Σας ευχαριστούμε για το σχόλιο.

",2025-01-07 09:11:15,2.5.1-rc2_2d070a4d_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
a5cf9c96-9ea8-4f25-88e5-3bd9964e2c7c,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"τα πέντε αστέρια είναι λιγα για την εξυπηρέτηση! και την ευγένεια του εκπροσώπου κατα την βίντεο κλήσει, μπράβο!! θα έγραφα και το όνομα του κυρίου αλλά απαγορεύεται τον ευχαριστώ θερμά!!",5,4,2.12.5-rc1_8270cf42_LIVE,2025-01-04 11:29:06,Σας ευχαριστούμε για το σχόλιο.,2025-01-07 09:11:07,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
564047d6-2a16-4499-ac56-820dfe1884fa,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Μου έκλεισαν το e banking χωρίς προειδοποίηση.,1,1,2.12.5-rc1_8270cf42_LIVE,2025-01-03 23:44:03,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,2025-01-07 12:11:05,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
ab4f4930-4f68-4457-8d39-92b84d1f9259,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,πολύ καλή,5,1,2.12.5-rc1_8270cf42_LIVE,2025-01-03 18:55:17,Σας ευχαριστούμε για το σχόλιο.,2025-01-07 09:09:38,2.12.5-rc1_8270cf42_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
